# Source: https://omlc.org/spectra/PhotochemCAD/html/135.html
# Date accessed: 20 Jan 2021
686.4	0.02858
686.2	0.02812
686	0.02808
685.8	0.0278
685.6	0.02776
685.4	0.02744
685.2	0.02726
685	0.02709
684.8	0.02697
684.6	0.02679
684.4	0.02658
684.2	0.02644
684	0.02639
683.8	0.02627
683.6	0.026
683.4	0.02585
683.2	0.02567
683	0.02566
682.8	0.02533
682.6	0.02538
682.4	0.02516
682.2	0.0249
682	0.02484
681.8	0.02453
681.6	0.02441
681.4	0.02426
681.2	0.02415
681	0.02417
680.8	0.02393
680.6	0.02364
680.4	0.02355
680.2	0.02339
680	0.02337
679.8	0.02324
679.6	0.02314
679.4	0.02297
679.2	0.0227
679	0.02286
678.8	0.02266
678.6	0.02242
678.4	0.02241
678.2	0.02207
678	0.02207
677.8	0.02188
677.6	0.02198
677.4	0.02165
677.2	0.02153
677	0.02155
676.8	0.02149
676.6	0.02112
676.4	0.02123
676.2	0.02089
676	0.02089
675.8	0.02076
675.6	0.02053
675.4	0.02055
675.2	0.02041
675	0.0202
674.8	0.02016
674.6	0.01999
674.4	0.01985
674.2	0.01983
674	0.01962
673.8	0.01964
673.6	0.01967
673.4	0.01953
673.2	0.01945
673	0.01929
672.8	0.01938
672.6	0.01901
672.4	0.01902
672.2	0.0188
672	0.01872
671.8	0.01865
671.6	0.01869
671.4	0.01874
671.2	0.01834
671	0.01848
670.8	0.01843
670.6	0.01799
670.4	0.01824
670.2	0.01834
670	0.01808
669.8	0.01803
669.6	0.01802
669.4	0.01796
669.2	0.01786
669	0.01778
668.8	0.01804
668.6	0.01777
668.4	0.01749
668.2	0.01745
668	0.01731
667.8	0.01731
667.6	0.01731
667.4	0.01711
667.2	0.01734
667	0.01705
666.8	0.01717
666.6	0.01704
666.4	0.01698
666.2	0.01695
666	0.01673
665.8	0.01672
665.6	0.01682
665.4	0.01635
665.2	0.01635
665	0.0162
664.8	0.01613
664.6	0.016
664.4	0.01621
664.2	0.01605
664	0.01623
663.8	0.01585
663.6	0.0159
663.4	0.01573
663.2	0.01586
663	0.0159
662.8	0.01574
662.6	0.01595
662.4	0.0158
662.2	0.01581
662	0.01594
661.8	0.01578
661.6	0.01586
661.4	0.0157
661.2	0.01542
661	0.01602
660.8	0.01572
660.6	0.01579
660.4	0.01584
660.2	0.01566
660	0.01548
659.8	0.01561
659.6	0.01552
659.4	0.0156
659.2	0.01558
659	0.01554
658.8	0.01561
658.6	0.01555
658.4	0.01548
658.2	0.01519
658	0.01531
657.8	0.01529
657.6	0.01544
657.4	0.01514
657.2	0.01539
657	0.01515
656.8	0.01512
656.6	0.01525
656.4	0.01513
656.2	0.01508
656	0.01523
655.8	0.01513
655.6	0.0152
655.4	0.01504
655.2	0.01501
655	0.01499
654.8	0.01474
654.6	0.01499
654.4	0.01484
654.2	0.01492
654	0.01489
653.8	0.01496
653.6	0.01485
653.4	0.01458
653.2	0.01497
653	0.01465
652.8	0.01471
652.6	0.01487
652.4	0.01484
652.2	0.01455
652	0.01497
651.8	0.01453
651.6	0.01468
651.4	0.0146
651.2	0.01465
651	0.01449
650.8	0.01456
650.6	0.01429
650.4	0.01443
650.2	0.01431
650	0.01442
649.8	0.01466
649.6	0.01442
649.4	0.01432
649.2	0.01425
649	0.01428
648.8	0.0143
648.6	0.01429
648.4	0.01442
648.2	0.01407
648	0.01418
647.8	0.01434
647.6	0.0143
647.4	0.01405
647.2	0.01409
647	0.01424
646.8	0.01422
646.6	0.01411
646.4	0.014
646.2	0.01389
646	0.0139
645.8	0.014
645.6	0.01388
645.4	0.01389
645.2	0.01382
645	0.01385
644.8	0.01368
644.6	0.01366
644.4	0.01386
644.2	0.0138
644	0.01358
643.8	0.01348
643.6	0.01352
643.4	0.01353
643.2	0.01353
643	0.01356
642.8	0.01337
642.6	0.01347
642.4	0.01352
642.2	0.01335
642	0.01326
641.8	0.01339
641.6	0.01325
641.4	0.01316
641.2	0.01315
641	0.01317
640.8	0.01305
640.6	0.0132
640.4	0.01304
640.2	0.01303
640	0.01283
639.8	0.01303
639.6	0.01297
639.4	0.01279
639.2	0.01276
639	0.01281
638.8	0.01278
638.6	0.0128
638.4	0.01279
638.2	0.01269
638	0.01277
637.8	0.01275
637.6	0.01253
637.4	0.01249
637.2	0.01251
637	0.01246
636.8	0.01245
636.6	0.01245
636.4	0.01241
636.2	0.01245
636	0.01242
635.8	0.01252
635.6	0.01242
635.4	0.01236
635.2	0.01212
635	0.01201
634.8	0.01215
634.6	0.01208
634.4	0.01206
634.2	0.01197
634	0.01205
633.8	0.01204
633.6	0.01204
633.4	0.01203
633.2	0.01201
633	0.01188
632.8	0.0118
632.6	0.01191
632.4	0.01178
632.2	0.0117
632	0.01179
631.8	0.01175
631.6	0.0117
631.4	0.01156
631.2	0.01173
631	0.01153
630.8	0.01162
630.6	0.01167
630.4	0.01145
630.2	0.01143
630	0.01159
629.8	0.01152
629.6	0.01136
629.4	0.0114
629.2	0.01127
629	0.01132
628.8	0.01149
628.6	0.01137
628.4	0.01125
628.2	0.01134
628	0.01127
627.8	0.01115
627.6	0.01118
627.4	0.01144
627.2	0.01124
627	0.01075
626.8	0.01128
626.6	0.01137
626.4	0.01119
626.2	0.01133
626	0.01114
625.8	0.0111
625.6	0.01119
625.4	0.01107
625.2	0.01115
625	0.01106
624.8	0.01105
624.6	0.01112
624.4	0.01121
624.2	0.01114
624	0.01131
623.8	0.01107
623.6	0.01105
623.4	0.01132
623.2	0.01111
623	0.01123
622.8	0.01113
622.6	0.01115
622.4	0.01109
622.2	0.01113
622	0.01126
621.8	0.01104
621.6	0.01123
621.4	0.01119
621.2	0.01108
621	0.01123
620.8	0.01151
620.6	0.01143
620.4	0.01139
620.2	0.01139
620	0.01153
619.8	0.01153
619.6	0.0114
619.4	0.01145
619.2	0.01166
619	0.01167
618.8	0.01157
618.6	0.01174
618.4	0.01168
618.2	0.0118
618	0.01179
617.8	0.01174
617.6	0.01199
617.4	0.01189
617.2	0.0119
617	0.01203
616.8	0.01202
616.6	0.01215
616.4	0.01224
616.2	0.01221
616	0.01225
615.8	0.01227
615.6	0.01242
615.4	0.01255
615.2	0.01262
615	0.01231
614.8	0.01271
614.6	0.01281
614.4	0.01285
614.2	0.01282
614	0.01295
613.8	0.0131
613.6	0.01306
613.4	0.01323
613.2	0.01352
613	0.01345
612.8	0.01341
612.6	0.01362
612.4	0.01385
612.2	0.01383
612	0.01392
611.8	0.01414
611.6	0.01432
611.4	0.01438
611.2	0.01449
611	0.0146
610.8	0.01477
610.6	0.01503
610.4	0.015
610.2	0.01519
610	0.01547
609.8	0.01548
609.6	0.01567
609.4	0.01588
609.2	0.01592
609	0.01623
608.8	0.0164
608.6	0.01662
608.4	0.01677
608.2	0.0168
608	0.0173
607.8	0.01749
607.6	0.01757
607.4	0.01777
607.2	0.01798
607	0.01826
606.8	0.01863
606.6	0.01866
606.4	0.0192
606.2	0.01953
606	0.01958
605.8	0.02003
605.6	0.02014
605.4	0.02047
605.2	0.02069
605	0.02099
604.8	0.02142
604.6	0.02165
604.4	0.02195
604.2	0.02227
604	0.02283
603.8	0.02324
603.6	0.02352
603.4	0.02397
603.2	0.02423
603	0.02465
602.8	0.02507
602.6	0.02544
602.4	0.02577
602.2	0.02619
602	0.02692
601.8	0.02728
601.6	0.02796
601.4	0.02801
601.2	0.02864
601	0.02906
600.8	0.02965
600.6	0.03023
600.4	0.03057
600.2	0.03116
600	0.03176
599.8	0.03232
599.6	0.03302
599.4	0.0335
599.2	0.03411
599	0.03494
598.8	0.03538
598.6	0.03599
598.4	0.03674
598.2	0.03731
598	0.03792
597.8	0.0386
597.6	0.03916
597.4	0.04004
597.2	0.04071
597	0.04145
596.8	0.04209
596.6	0.04292
596.4	0.04371
596.2	0.04453
596	0.04525
595.8	0.04606
595.6	0.04674
595.4	0.04745
595.2	0.04849
595	0.04942
594.8	0.0501
594.6	0.05097
594.4	0.05167
594.2	0.05259
594	0.05341
593.8	0.05423
593.6	0.05529
593.4	0.05622
593.2	0.05702
593	0.05796
592.8	0.05906
592.6	0.05977
592.4	0.0607
592.2	0.06157
592	0.06258
591.8	0.06365
591.6	0.06426
591.4	0.06536
591.2	0.06625
591	0.06732
590.8	0.06817
590.6	0.06902
590.4	0.0702
